Date,Order_ID,Customer_ID,City,State,Region,Category,Product,Price,Qty,Sales,Delivery_Time
02-11-2024,SO68077,CUST 21282,Chennai,Tamil Nadu,South,Office Supplies,Paper,242,19,4138,1
02-11-2024,SO68049,CUST 22079,Jamshedpur,Jharkhand,East,Technology,Computer,13263,1,11937,4
02-11-2024,SO68049,CUST 22079,Jamshedpur,Jharkhand,East,Office Supplies,Paper,173,19,2958,5
02-11-2024,SO68031,CUST 18305,Mumbai,Maharashtra,West,Technology,Machines,12737,2,22927,4
02-11-2024,SO68031,CUST 18305,Chennai,Tamil Nadu,South,Office Supplies,Bag,667,14,8404,5
02-11-2024,SO68050,CUST 16202,Chennai,Tamil Nadu,South,Furniture,Chairs,6468,3,17464,5
02-11-2024,SO68059,CUST 13242,New Delhi,Delhi,North,Furniture,Chairs,7445,4,26802,1
02-11-2024,SO68059,CUST 13242,New Delhi,Delhi,North,Office Supplies,Bag,941,16,13550,4
02-11-2024,SO68085,CUST 29463,New Delhi,Delhi,North,Furniture,Chairs,7485,6,40419,3
02-11-2024,SO68044,CUST 17520,Jaipur,Rajasthan,West,Office Supplies,Paper,448,17,6854,1
02-11-2024,SO68072,CUST 29265,Srinagar,Jammu and Kashmir,North,Technology,Computer,14368,1,12931,1
02-11-2024,SO68033,CUST 18796,Srinagar,Jammu and Kashmir,North,Office Supplies,Paper,902,10,8118,3
02-11-2024,SO68073,CUST 23453,Mangalore,Karnataka,South,Furniture,Chairs,6419,5,28886,3
02-11-2024,SO68073,CUST 23453,Mangalore,Karnataka,South,Office Supplies,Paper,207,17,3167,1
02-11-2024,SO68030,CUST 11184,Chennai,Tamil Nadu,South,Office Supplies,Paper,497,12,5368,4
02-11-2024,SO68030,CUST 11184,Mangalore,Karnataka,South,Office Supplies,Paper,366,17,5600,3
02-11-2024,SO68082,CUST 24214,Mangalore,Karnataka,South,Technology,Machines,10454,1,9409,3
02-11-2024,SO68082,CUST 24214,Mangalore,Karnataka,South,Technology,Computer,13983,2,25169,4
02-11-2024,SO68055,CUST 23945,New Delhi,Delhi,North,Technology,Computer,12332,2,22198,2
02-11-2024,SO68067,CUST 29297,Faridabad,Haryana,North,Technology,Machines,10029,2,18052,3
02-11-2024,SO68067,CUST 29297,Nagpur,Maharashtra,West,Technology,Computer,10727,2,19309,5
02-11-2024,SO68071,CUST 27104,Mumbai,Maharashtra,West,Technology,Computer,13394,1,12055,4
02-11-2024,SO68042,CUST 22763,Raipur,Chhattisgarh,Middle,Furniture,Chairs,7997,5,35987,2
02-11-2024,SO68034,CUST 11763,Mysore,Karnataka,South,Office Supplies,Paper,867,18,14045,5
02-11-2024,SO68034,CUST 11763,Bhilai,Chhattisgarh,Middle,Technology,Computer,10424,2,18763,5
02-11-2024,SO68070,CUST 11372,Gorakhpur,Haryana,North,Office Supplies,Bag,178,14,2243,2
02-11-2024,SO68115,CUST 20123,Gorakhpur,Haryana,North,Technology,Computer,10112,1,9101,3
02-11-2024,SO68115,CUST 20123,Indore,Madhya Pradesh,Middle,Technology,Computer,14518,2,26132,5
02-11-2024,SO68143,CUST 20209,Kanpur,Uttar Pradesh,Middle,Office Supplies,Paper,455,20,8190,5
02-11-2024,SO68118,CUST 16904,Kanpur,Uttar Pradesh,Middle,Furniture,Chairs,5458,4,19649,5
02-11-2024,SO68142,CUST 28664,Kanpur,Uttar Pradesh,Middle,Furniture,Chairs,6554,6,35392,1
02-11-2024,SO68116,CUST 18861,Kanpur,Uttar Pradesh,Middle,Office Supplies,Bag,788,11,7801,5
02-11-2024,SO68116,CUST 18861,Surat,Gujarat,West,Office Supplies,Paper,845,14,10647,1
02-11-2024,SO68100,CUST 19041,Chennai,Tamil Nadu,South,Office Supplies,Paper,981,14,12361,2
02-11-2024,SO68100,CUST 19041,Pune,Maharashtra,West,Technology,Computer,10558,1,9502,1
03-11-2024,SO68132,CUST 16645,Nellore,Andhra Pradesh,South,Office Supplies,Paper,181,14,2281,4
03-11-2024,SO68127,CUST 25517,Pune,Maharashtra,West,Furniture,Chairs,6671,5,30020,1
03-11-2024,SO68098,CUST 17825,Rajkot,Gujarat,West,Office Supplies,Bag,129,19,2206,4
03-11-2024,SO68097,CUST 12747,Pune,Maharashtra,West,Office Supplies,Bag,383,13,4481,5
03-11-2024,SO68097,CUST 12747,Bikaner,Rajasthan,West,Office Supplies,Bag,911,15,12299,5
03-11-2024,SO68097,CUST 12747,Bikaner,Rajasthan,West,Furniture,Chairs,5820,4,20952,1
03-11-2024,SO68110,CUST 24634,Nagpur,Maharashtra,West,Office Supplies,Paper,120,13,1404,4
03-11-2024,SO68110,CUST 24634,Mumbai,Maharashtra,West,Technology,Computer,10679,2,19222,4
03-11-2024,SO68110,CUST 24634,Vadodara,Gujarat,West,Office Supplies,Envelopes,587,14,7396,4
03-11-2024,SO68110,CUST 24634,Vadodara,Gujarat,West,Furniture,Chairs,5892,4,21211,2
03-11-2024,SO68123,CUST 26906,Patna,Bihar,East,Technology,Computer,13473,1,12126,5
03-11-2024,SO68093,CUST 21170,Patna,Bihar,East,Office Supplies,Envelopes,174,19,2975,2
03-11-2024,SO68093,CUST 21170,Chennai,Tamil Nadu,South,Office Supplies,Bag,506,16,7286,2
03-11-2024,SO68109,CUST 15468,Chennai,Tamil Nadu,South,Furniture,Chairs,5696,3,15379,3
03-11-2024,SO68109,CUST 15468,Chennai,Tamil Nadu,South,Office Supplies,Bag,403,19,6891,5
03-11-2024,SO68109,CUST 15468,Durgapur,West Bengal,East,Office Supplies,Paper,855,11,8465,3
03-11-2024,SO68109,CUST 15468,Bangalore,Karnataka,South,Furniture,Chairs,7738,6,41785,3
03-11-2024,SO68120,CUST 16325,Chennai,Tamil Nadu,South,Office Supplies,Envelopes,972,12,10498,1
03-11-2024,SO68131,CUST 15283,Mumbai,Maharashtra,West,Furniture,Chairs,5373,3,14507,4
03-11-2024,SO68131,CUST 15283,Coimbatore,Tamil Nadu,South,Furniture,Chairs,6401,5,28805,1
03-11-2024,SO68106,CUST 28050,Mumbai,Maharashtra,West,Furniture,Tables,6464,6,34906,5
03-11-2024,SO68104,CUST 11502,Surat,Gujarat,West,Furniture,Chairs,5546,6,29948,5
03-11-2024,SO68125,CUST 25684,Ajmer,Rajasthan,West,Office Supplies,Envelopes,676,10,6084,4
03-11-2024,SO68147,CUST 28367,Bhubaneswar,Odisha,East,Office Supplies,Bag,662,13,7745,1
03-11-2024,SO68145,CUST 18371,Brahmapur,Odisha,East,Office Supplies,Envelopes,529,18,8570,5
03-11-2024,SO68145,CUST 18371,Brahmapur,Odisha,East,Office Supplies,Bag,811,13,9489,1
03-11-2024,SO68128,CUST 13244,Surat,Gujarat,West,Furniture,Chairs,6290,4,22644,3
03-11-2024,SO68096,CUST 16410,Surat,Gujarat,West,Office Supplies,Paper,548,17,8384,3
03-11-2024,SO68101,CUST 17990,Pune,Maharashtra,West,Technology,Machines,10703,2,19265,3
03-11-2024,SO68135,CUST 24270,Ajmer,Rajasthan,West,Technology,Computer,13887,2,24997,3
03-11-2024,SO68135,CUST 24270,Ajmer,Rajasthan,West,Technology,Machines,11536,2,20765,2
03-11-2024,SO68135,CUST 24270,Kolkata,West Bengal,East,Office Supplies,Paper,728,15,9828,4
03-11-2024,SO68140,CUST 24798,Thiruvananthapuram,Kerala,South,Office Supplies,Envelopes,168,17,2570,3
03-11-2024,SO68140,CUST 24798,Faridabad,Haryana,North,Office Supplies,Bag,660,18,10692,4
03-11-2024,SO68094,CUST 19753,Faridabad,Haryana,North,Furniture,Chairs,6298,6,34009,4
03-11-2024,SO68122,CUST 14710,Faridabad,Haryana,North,Technology,Computer,10731,1,9658,1
03-11-2024,SO68149,CUST 14666,Faridabad,Haryana,North,Furniture,Tables,7062,5,31779,1
03-11-2024,SO68149,CUST 14666,Korba,Chhattisgarh,Middle,Furniture,Chairs,7620,4,27432,2
03-11-2024,SO68129,CUST 18389,Nagpur,Maharashtra,West,Technology,Computer,13296,2,23933,3
03-11-2024,SO68144,CUST 18562,Jaipur,Rajasthan,West,Office Supplies,Paper,695,16,10008,1
03-11-2024,SO68144,CUST 18562,Mangalore,Karnataka,South,Furniture,Chairs,6220,3,16794,2
03-11-2024,SO68144,CUST 18562,Mangalore,Karnataka,South,Technology,Computer,13142,1,11828,2
03-11-2024,SO68146,CUST 27909,Ujjain,Madhya Pradesh,Middle,Office Supplies,Paper,229,11,2267,5
03-11-2024,SO68103,CUST 11726,Thane,Maharashtra,West,Technology,Computer,13735,2,24723,5
03-11-2024,SO68103,CUST 11726,Ranchi,Jharkhand,East,Office Supplies,Paper,972,11,9623,4
03-11-2024,SO68119,CUST 15814,Guwahati,Assam,East,Office Supplies,Bag,457,14,5758,2
03-11-2024,SO68119,CUST 15814,Guwahati,Assam,East,Office Supplies,Envelopes,457,11,4524,1
03-11-2024,SO68107,CUST 11845,Jamshedpur,Jharkhand,East,Technology,Machines,13811,1,12430,3
03-11-2024,SO68107,CUST 11845,Jamshedpur,Jharkhand,East,Furniture,Chairs,5782,3,15611,2
03-11-2024,SO68089,CUST 17277,Bangalore,Karnataka,South,Office Supplies,Envelopes,266,17,4070,1
03-11-2024,SO68126,CUST 13604,Hyderabad,Telangana,South,Technology,Machines,12562,1,11306,2
03-11-2024,SO68112,CUST 23497,Hyderabad,Telangana,South,Technology,Machines,14860,2,26748,2
03-11-2024,SO68134,CUST 12131,Srinagar,Jammu and Kashmir,North,Furniture,Tables,6899,5,31046,3
03-11-2024,SO68117,CUST 11330,Bokaro,Jharkhand,East,Technology,Machines,14787,2,26617,2
03-11-2024,SO68090,CUST 12087,Durgapur,West Bengal,East,Office Supplies,Bag,702,11,6950,5
03-11-2024,SO68136,CUST 27710,Madurai,Tamil Nadu,South,Furniture,Chairs,5882,4,21175,5
03-11-2024,SO68095,CUST 18720,Guntur,Andhra Pradesh,South,Technology,Computer,11493,1,10344,5
03-11-2024,SO68137,CUST 12583,Guntur,Andhra Pradesh,South,Furniture,Chairs,7569,5,34061,5
03-11-2024,SO68141,CUST 23866,Durg,Chhattisgarh,Middle,Technology,Computer,13596,1,12236,4
03-11-2024,SO68177,CUST 20414,Mangalore,Karnataka,South,Furniture,Chairs,7865,4,28314,3
03-11-2024,SO68185,CUST 12513,Anantapur,Andhra Pradesh,South,Technology,Computer,13033,1,11730,1
03-11-2024,SO68185,CUST 12513,Agra,Uttar Pradesh,Middle,Furniture,Chairs,6312,4,22723,5
03-11-2024,SO68161,CUST 12522,Coimbatore,Tamil Nadu,South,Office Supplies,Envelopes,274,14,3452,3
03-11-2024,SO68161,CUST 12522,Indore,Madhya Pradesh,Middle,Technology,Computer,14526,1,13073,4
03-11-2024,SO68184,CUST 11301,Bokaro,Jharkhand,East,Office Supplies,Bag,183,10,1647,2
03-11-2024,SO68151,CUST 11091,Guntur,Andhra Pradesh,South,Furniture,Chairs,6713,3,18125,4
03-11-2024,SO68188,CUST 27170,New Delhi,Delhi,North,Furniture,Chairs,7312,5,32904,1
03-11-2024,SO68188,CUST 27170,Bhubaneswar,Odisha,East,Office Supplies,Bag,248,10,2232,4
03-11-2024,SO68186,CUST 19845,New Delhi,Delhi,North,Technology,Computer,14455,2,26019,2
03-11-2024,SO68153,CUST 12692,Bhilai,Chhattisgarh,Middle,Office Supplies,Envelopes,654,12,7063,2
03-11-2024,SO68175,CUST 20538,Agra,Uttar Pradesh,Middle,Office Supplies,Paper,928,18,15034,5
03-11-2024,SO68152,CUST 28610,Agra,Uttar Pradesh,Middle,Technology,Machines,14764,1,13288,3
03-11-2024,SO68180,CUST 29351,Raipur,Chhattisgarh,Middle,Furniture,Chairs,6231,5,28040,4
03-11-2024,SO68180,CUST 29351,Raipur,Chhattisgarh,Middle,Technology,Computer,13765,1,12389,2
03-11-2024,SO68164,CUST 29212,Mumbai,Maharashtra,West,Furniture,Chairs,6266,5,28197,1
03-11-2024,SO68164,CUST 29212,Faridabad,Haryana,North,Office Supplies,Paper,273,10,2457,5
03-11-2024,SO68178,CUST 18065,Guwahati,Assam,East,Furniture,Chairs,7837,5,35267,4
03-11-2024,SO68167,CUST 28361,Guwahati,Assam,East,Office Supplies,Envelopes,276,11,2732,5
03-11-2024,SO68170,CUST 25897,Guwahati,Assam,East,Furniture,Tables,6107,3,16489,2
03-11-2024,SO68157,CUST 28929,Bhubaneswar,Odisha,East,Technology,Computer,14832,1,13349,5
03-11-2024,SO68169,CUST 27655,Ajmer,Rajasthan,West,Furniture,Chairs,5979,6,32287,4
03-11-2024,SO68160,CUST 14770,Ajmer,Rajasthan,West,Furniture,Chairs,7918,6,42757,5
03-11-2024,SO68181,CUST 28426,New Delhi,Delhi,North,Technology,Computer,10901,2,19622,4
03-11-2024,SO68187,CUST 13056,Thane,Maharashtra,West,Technology,Computer,14565,1,13109,3
03-11-2024,SO68163,CUST 17963,Thane,Maharashtra,West,Office Supplies,Envelopes,471,20,8478,3
03-11-2024,SO68163,CUST 17963,Mysore,Karnataka,South,Office Supplies,Bag,812,11,8039,5
03-11-2024,SO68165,CUST 29028,Thane,Maharashtra,West,Furniture,Chairs,6976,3,18835,2
03-11-2024,SO68155,CUST 19101,Ajmer,Rajasthan,West,Furniture,Chairs,7036,6,37994,5
03-11-2024,SO68155,CUST 19101,Ajmer,Rajasthan,West,Furniture,Chairs,6673,5,30029,4
03-11-2024,SO68174,CUST 21809,New Delhi,Delhi,North,Office Supplies,Envelopes,256,16,3686,5
03-11-2024,SO68197,CUST 11412,Cuttack,Odisha,East,Furniture,Chairs,5760,6,31104,2
03-11-2024,SO68191,CUST 24301,Thiruvananthapuram,Kerala,South,Office Supplies,Envelopes,997,17,15254,3
03-11-2024,SO68183,CUST 28404,Thiruvananthapuram,Kerala,South,Office Supplies,Paper,220,14,2772,1
03-11-2024,SO68172,CUST 25082,Ranchi,Jharkhand,East,Office Supplies,Paper,441,16,6350,1
03-11-2024,SO68172,CUST 25082,Ranchi,Jharkhand,East,Office Supplies,Bag,220,10,1980,4
03-11-2024,SO68256,CUST 27450,Guwahati,Assam,East,Furniture,Chairs,7776,6,41990,4
03-11-2024,SO68245,CUST 15005,Nellore,Andhra Pradesh,South,Technology,Computer,12209,2,21976,1
03-11-2024,SO68245,CUST 15005,Patna,Bihar,East,Technology,Computer,13661,1,12295,1
03-11-2024,SO68248,CUST 16478,Patna,Bihar,East,Technology,Computer,13911,1,12520,1
03-11-2024,SO68248,CUST 16478,Patna,Bihar,East,Furniture,Chairs,5375,5,24188,1
03-11-2024,SO68251,CUST 15215,Patna,Bihar,East,Technology,Computer,13810,2,24858,1
03-11-2024,SO68251,CUST 15215,Patna,Bihar,East,Office Supplies,Envelopes,602,14,7585,4
03-11-2024,SO68251,CUST 15215,Bangalore,Karnataka,South,Office Supplies,Paper,813,13,9512,2
03-11-2024,SO68251,CUST 15215,Bangalore,Karnataka,South,Furniture,Chairs,7086,4,25510,3
03-11-2024,SO68225,CUST 20479,Jaipur,Rajasthan,West,Office Supplies,Paper,200,19,3420,1
03-11-2024,SO68206,CUST 11185,Surat,Gujarat,West,Office Supplies,Envelopes,624,11,6178,3
03-11-2024,SO68206,CUST 11185,Surat,Gujarat,West,Technology,Computer,14839,2,26710,3
03-11-2024,SO68206,CUST 11185,Surat,Gujarat,West,Furniture,Chairs,7480,6,40392,1
03-11-2024,SO68201,CUST 23437,Durg,Chhattisgarh,Middle,Office Supplies,Bag,988,18,16006,3
03-11-2024,SO68234,CUST 14077,Kochi,Kerala,South,Technology,Computer,12512,2,22522,2
03-11-2024,SO68219,CUST 16072,Durgapur,West Bengal,East,Office Supplies,Paper,754,18,12215,3
03-11-2024,SO68219,CUST 16072,Durgapur,West Bengal,East,Furniture,Chairs,6193,4,22295,1
03-11-2024,SO68246,CUST 15254,Mumbai,Maharashtra,West,Furniture,Chairs,7318,6,39517,4
03-11-2024,SO68239,CUST 19869,Chennai,Tamil Nadu,South,Furniture,Tables,6263,5,28184,2
03-11-2024,SO68239,CUST 19869,Rajkot,Gujarat,West,Office Supplies,Paper,310,10,2790,1
03-11-2024,SO68229,CUST 21829,Ajmer,Rajasthan,West,Office Supplies,Paper,792,17,12118,3
03-11-2024,SO68265,CUST 13109,Jaipur,Rajasthan,West,Technology,Computer,12760,1,11484,4
03-11-2024,SO68205,CUST 25798,Gorakhpur,Haryana,North,Technology,Computer,12460,1,11214,5
03-11-2024,SO68205,CUST 25798,Gorakhpur,Haryana,North,Technology,Computer,11059,2,19906,3
03-11-2024,SO68207,CUST 29023,Pune,Maharashtra,West,Furniture,Chairs,5266,3,14218,3
03-11-2024,SO68264,CUST 28366,Jammu,Jammu and Kashmir,North,Furniture,Chairs,7671,6,41423,1
03-11-2024,SO68264,CUST 28366,Agra,Uttar Pradesh,Middle,Furniture,Chairs,7361,3,19875,4
03-11-2024,SO68264,CUST 28366,Agra,Uttar Pradesh,Middle,Office Supplies,Paper,607,17,9287,2
03-11-2024,SO68258,CUST 23374,Bangalore,Karnataka,South,Office Supplies,Envelopes,900,11,8910,4
03-11-2024,SO68252,CUST 13010,Bangalore,Karnataka,South,Technology,Computer,11772,1,10595,2
03-11-2024,SO68218,CUST 20516,Bangalore,Karnataka,South,Office Supplies,Bag,640,16,9216,2
03-11-2024,SO68218,CUST 20516,Hyderabad,Telangana,South,Office Supplies,Bag,853,20,15354,5
03-11-2024,SO68221,CUST 21276,Hyderabad,Telangana,South,Furniture,Chairs,6393,5,28769,1
03-11-2024,SO68214,CUST 12106,Rajkot,Gujarat,West,Technology,Computer,10186,2,18335,3
03-11-2024,SO68214,CUST 12106,Rajkot,Gujarat,West,Office Supplies,Paper,874,17,13372,5
03-11-2024,SO68215,CUST 23703,Hyderabad,Telangana,South,Furniture,Chairs,5464,3,14753,2
03-11-2024,SO68216,CUST 23495,Brahmapur,Odisha,East,Technology,Machines,13366,1,12029,2
03-11-2024,SO68216,CUST 23495,Kanpur,Uttar Pradesh,Middle,Office Supplies,Envelopes,438,16,6307,3
03-11-2024,SO68257,CUST 21658,Pune,Maharashtra,West,Office Supplies,Paper,963,19,16467,4
03-11-2024,SO68228,CUST 13608,Bangalore,Karnataka,South,Furniture,Chairs,7587,6,40970,2
03-11-2024,SO68228,CUST 13608,Pune,Maharashtra,West,Furniture,Chairs,5430,5,24435,3
03-11-2024,SO68231,CUST 19444,Pune,Maharashtra,West,Office Supplies,Paper,602,12,6502,3
03-11-2024,SO68261,CUST 14267,Hyderabad,Telangana,South,Office Supplies,Paper,938,14,11819,3
03-11-2024,SO68259,CUST 23319,Kanpur,Uttar Pradesh,Middle,Technology,Machines,11276,1,10148,5
03-11-2024,SO68260,CUST 18369,Jaipur,Rajasthan,West,Furniture,Chairs,6666,6,35996,3
03-11-2024,SO68241,CUST 12975,Thane,Maharashtra,West,Office Supplies,Envelopes,798,12,8618,5
03-11-2024,SO68254,CUST 27418,Nellore,Andhra Pradesh,South,Office Supplies,Envelopes,970,20,17460,1
03-11-2024,SO68232,CUST 29426,Ajmer,Rajasthan,West,Office Supplies,Bag,281,16,4046,5
03-11-2024,SO68243,CUST 12020,Pune,Maharashtra,West,Office Supplies,Paper,806,20,14508,5
03-11-2024,SO68243,CUST 12020,Chennai,Tamil Nadu,South,Furniture,Chairs,5994,4,21578,5
03-11-2024,SO68213,CUST 26178,Nagpur,Maharashtra,West,Office Supplies,Paper,614,17,9394,1
03-11-2024,SO68244,CUST 14900,Vadodara,Gujarat,West,Technology,Computer,12119,1,10907,2
03-11-2024,SO68227,CUST 16450,Jaipur,Rajasthan,West,Office Supplies,Envelopes,721,11,7138,1
03-11-2024,SO68249,CUST 16113,Durgapur,West Bengal,East,Office Supplies,Envelopes,166,17,2540,2
03-11-2024,SO68249,CUST 16113,Mumbai,Maharashtra,West,Office Supplies,Paper,324,11,3208,3
03-11-2024,SO68249,CUST 16113,New Delhi,Delhi,North,Technology,Computer,11327,2,20389,3
03-11-2024,SO68203,CUST 12520,Madurai,Tamil Nadu,South,Office Supplies,Envelopes,142,13,1661,1
03-11-2024,SO68240,CUST 18433,Pune,Maharashtra,West,Office Supplies,Paper,263,14,3314,3
03-11-2024,SO68240,CUST 18433,Hyderabad,Telangana,South,Office Supplies,Envelopes,330,12,3564,2
03-11-2024,SO68233,CUST 12310,Surat,Gujarat,West,Furniture,Chairs,7722,6,41699,2
03-11-2024,SO68235,CUST 11653,Chennai,Tamil Nadu,South,Office Supplies,Bag,292,15,3942,5
03-11-2024,SO68247,CUST 18116,Guntur,Andhra Pradesh,South,Furniture,Chairs,7433,3,20069,5
03-11-2024,SO68324,CUST 16866,Chennai,Tamil Nadu,South,Office Supplies,Paper,739,18,11972,5
03-11-2024,SO68324,CUST 16866,Mangalore,Karnataka,South,Office Supplies,Paper,590,15,7965,4
03-11-2024,SO68302,CUST 17032,Mangalore,Karnataka,South,Office Supplies,Envelopes,335,15,4523,3
03-11-2024,SO68274,CUST 16166,Mumbai,Maharashtra,West,Office Supplies,Bag,494,16,7114,1
03-11-2024,SO68286,CUST 28358,Vadodara,Gujarat,West,Technology,Computer,11404,2,20527,5
03-11-2024,SO68276,CUST 12704,Thane,Maharashtra,West,Technology,Computer,10055,1,9050,4
03-11-2024,SO68328,CUST 26747,Thane,Maharashtra,West,Technology,Computer,10295,1,9266,2
03-11-2024,SO68328,CUST 26747,Thane,Maharashtra,West,Office Supplies,Bag,705,12,7614,4
03-11-2024,SO68280,CUST 19028,Nasik,Maharashtra,West,Office Supplies,Paper,914,12,9871,4
03-11-2024,SO68280,CUST 19028,Nasik,Maharashtra,West,Office Supplies,Bag,329,15,4442,4
03-11-2024,SO68280,CUST 19028,Mumbai,Maharashtra,West,Furniture,Chairs,7116,5,32022,2
03-11-2024,SO68277,CUST 14795,Mumbai,Maharashtra,West,Office Supplies,Paper,670,19,11457,1
03-11-2024,SO68277,CUST 14795,New Delhi,Delhi,North,Office Supplies,Bag,118,13,1381,2
03-11-2024,SO68317,CUST 11679,Bangalore,Karnataka,South,Office Supplies,Bag,586,20,10548,5
03-11-2024,SO68325,CUST 16819,Pune,Maharashtra,West,Technology,Computer,12454,1,11209,1
04-11-2024,SO68267,CUST 11711,Pune,Maharashtra,West,Technology,Computer,11012,2,19822,4
04-11-2024,SO68267,CUST 11711,Pune,Maharashtra,West,Technology,Computer,11617,1,10455,1
04-11-2024,SO68282,CUST 15455,Agra,Uttar Pradesh,Middle,Technology,Machines,12530,2,22554,1
04-11-2024,SO68282,CUST 15455,Gorakhpur,Haryana,North,Technology,Machines,11539,2,20770,4
04-11-2024,SO68309,CUST 25318,Kolkata,West Bengal,East,Furniture,Chairs,5116,6,27626,4
04-11-2024,SO68320,CUST 11747,Faridabad,Haryana,North,Furniture,Chairs,6870,3,18549,5
04-11-2024,SO68320,CUST 11747,Warangal,Telangana,South,Technology,Machines,11971,1,10774,3
04-11-2024,SO68307,CUST 26851,Mumbai,Maharashtra,West,Technology,Computer,13259,1,11933,5
04-11-2024,SO68301,CUST 18339,Gorakhpur,Haryana,North,Office Supplies,Paper,635,12,6858,3
04-11-2024,SO68301,CUST 18339,Kanpur,Uttar Pradesh,Middle,Technology,Computer,11545,2,20781,5
04-11-2024,SO68327,CUST 15178,Kanpur,Uttar Pradesh,Middle,Office Supplies,Paper,866,18,14029,5
04-11-2024,SO68327,CUST 15178,Kanpur,Uttar Pradesh,Middle,Furniture,Chairs,7283,6,39328,2
04-11-2024,SO68327,CUST 15178,Kota,Chhattisgarh,Middle,Office Supplies,Envelopes,592,18,9590,4
04-11-2024,SO68322,CUST 14912,Mumbai,Maharashtra,West,Furniture,Chairs,6755,3,18239,4
04-11-2024,SO68311,CUST 25771,Jaipur,Rajasthan,West,Technology,Machines,12561,2,22610,4
04-11-2024,SO68288,CUST 11078,New Delhi,Delhi,North,Furniture,Chairs,6510,6,35154,4
04-11-2024,SO68338,CUST 18448,Ahmedabad,Gujarat,West,Technology,Computer,13576,2,24437,1
04-11-2024,SO68298,CUST 22184,Ajmer,Rajasthan,West,Furniture,Tables,6188,3,16708,5
04-11-2024,SO68298,CUST 22184,Agra,Uttar Pradesh,Middle,Office Supplies,Paper,928,20,16704,5
04-11-2024,SO68326,CUST 15228,Agra,Uttar Pradesh,Middle,Furniture,Chairs,7486,6,40424,3
04-11-2024,SO68326,CUST 15228,Agra,Uttar Pradesh,Middle,Technology,Computer,13837,1,12453,1
04-11-2024,SO68326,CUST 15228,Gorakhpur,Haryana,North,Office Supplies,Paper,613,12,6620,3
04-11-2024,SO68341,CUST 14326,Chennai,Tamil Nadu,South,Technology,Computer,13498,2,24296,3
04-11-2024,SO68341,CUST 14326,Chennai,Tamil Nadu,South,Furniture,Chairs,7390,6,39906,4
04-11-2024,SO68299,CUST 21316,Srinagar,Jammu and Kashmir,North,Office Supplies,Paper,549,12,5929,1
04-11-2024,SO68299,CUST 21316,Srinagar,Jammu and Kashmir,North,Office Supplies,Bag,698,17,10679,1
04-11-2024,SO68299,CUST 21316,Nagpur,Maharashtra,West,Technology,Computer,10395,1,9356,3
04-11-2024,SO68269,CUST 15238,Nagpur,Maharashtra,West,Technology,Computer,12957,2,23323,4
04-11-2024,SO68269,CUST 15238,Surat,Gujarat,West,Office Supplies,Envelopes,538,15,7263,3
04-11-2024,SO68334,CUST 21491,Surat,Gujarat,West,Furniture,Chairs,5569,5,25061,4
04-11-2024,SO68334,CUST 21491,Surat,Gujarat,West,Office Supplies,Envelopes,461,20,8298,1
04-11-2024,SO68323,CUST 13434,Pune,Maharashtra,West,Furniture,Tables,6666,5,29997,3
